ID,COD_PLAN,ANHO,ANHO_SIES,PLAN_NOMBRE,JORNADA_USACH,JORNADA_SIES,ESTADO_JORNADA,LLAVE,SIES,SIES_CAR,LLAVE_SIES,PROGRAMA_SIES,OBSERVACIÓN,COD_PLAN2,COD_CARRERA,Nombre_carrera,REPLICA_COD_SIES,DURACIÓN,DURACION_TOTAL,COD_DEPTO_2,COD_FAC_,depto,FACULTAD_,COD_FAC,FACULTAD,COD_DEPTO_2_CR,nombre_depto_cr,comparacion_cod_depto,ANHO_PLAN
2026-1469,1469,2026,2026-I71S1C22J1V2,INGENIERIA CIVIL EN QUIMICA,-,1,-,14692026,I71S1C22J1V2,I71S1C22J,2026I71S1C22J1V2,-,-,1469,#N/A,#N/A,-,11,,,,,,,#N/A,#N/A,#N/A,,2026-1469
2026-7048,7048,2026,2026-I71S1C108J1V1,TECNOLOGIA EN AUTOMATIZACION INDUSTRIAL,-,1,-,70482026,I71S1C108J1V1,I71S1C108J,2026I71S1C108J1V1,-,-,7048,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-7048
2026-1354,1354,2026,2026-I71S1C31J1V1,INGENIERIA DE EJECUCION INDUSTRIAL,-,1,-,13542026,I71S1C31J1V1,I71S1C31J,2026I71S1C31J1V1,-,-,1354,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-1354
2026-1461,1461,2026,2026-I71S1C14J1V2,INGENIERIA CIVIL EN ELECTRICIDAD,-,1,-,14612026,I71S1C14J1V2,I71S1C14J,2026I71S1C14J1V2,-,-,1461,#N/A,#N/A,-,11,,,,,,,#N/A,#N/A,#N/A,,2026-1461
2026-7049,7049,2026,2026-I71S1C102J1V1,TECNOLOGIA EN ADMINISTRACION DE PERSONAL,-,1,-,70492026,I71S1C102J1V1,I71S1C102J,2026I71S1C102J1V1,-,-,7049,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-7049
2026-1355,1355,2026,2026-I71S1C32J1V1,INGENIERIA DE EJECUCION EN MECANICA,-,1,-,13552026,I71S1C32J1V1,I71S1C32J,2026I71S1C32J1V1,-,-,1355,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-1355
2026-1364,1364,2026,2026-I71S1C19J1V1,INGENIERIA CIVIL INDUSTRIAL,-,1,-,13642026,I71S1C19J1V1,I71S1C19J,2026I71S1C19J1V1,-,-,1364,#N/A,#N/A,-,12,,,,,,,#N/A,#N/A,#N/A,,2026-1364
2026-7947,7947,2026,2026-I71S1C271J2V1,PLAN ESPECIAL TECNOLOGIA EN CONSTRUCCIONES,-,2,-,79472026,I71S1C271J2V1,I71S1C271J,2026I71S1C271J2V1,-,-,7947,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-7947
2026-4181,4181,2026,2026-I71S1C145J1V1,PEDAGOGIA EN QUIMICA Y BIOLOGIA /LICENCIATURA EN EDUCACION EN QUIMICA Y BIOLOGIA,-,1,-,41812026,I71S1C145J1V1,I71S1C145J,2026I71S1C145J1V1,-,-,4181,#N/A,#N/A,-,9,,,,,,,#N/A,#N/A,#N/A,,2026-4181
2026-7044,7044,2026,2026-I71S1C103J1V1,TECNOLOGIA EN ALIMENTOS,-,1,-,70442026,I71S1C103J1V1,I71S1C103J,2026I71S1C103J1V1,-,-,7044,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-7044
2026-7045,7045,2026,2026-I71S1C109J1V1,TECNOLOGIA EN MANTENIMIENTO INDUSTRIAL,-,1,-,70452026,I71S1C109J1V1,I71S1C109J,2026I71S1C109J1V1,-,-,7045,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-7045
2026-7047,7047,2026,2026-I71S1C104J1V1,TECNOLOGIA EN CONSTRUCCIONES,-,1,-,70472026,I71S1C104J1V1,I71S1C104J,2026I71S1C104J1V1,-,-,7047,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-7047
2026-7042,7042,2026,2026-I71S1C110J1V1,TECNOLOGIA EN TELECOMUNICACIONES,-,1,-,70422026,I71S1C110J1V1,I71S1C110J,2026I71S1C110J1V1,-,-,7042,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-7042
2026-4252,4252,2026,2026-I71S1C41J1V1,PEDAGOGIA EN FISICA Y MATEMATICA / LICENCIATURA EN EDUCACION DE FISICA Y MATEMATICA,-,1,-,42522026,I71S1C41J1V1,I71S1C41J,2026I71S1C41J1V1,-,-,4252,#N/A,#N/A,-,9,,,,,,,#N/A,#N/A,#N/A,,2026-4252
2026-3512,3512,2026,2026-I71S1C560J2V2,PLAN ESPECIAL INGENIERIA COMERCIAL EN ADMINISTRACION DE EMPRESAS,-,2,-,35122026,I71S1C560J2V2,I71S1C560J,2026I71S1C560J2V2,-,-,3512,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-3512
2026-7241,7241,2026,2026-I71S1C79J2V2,TECNICO UNIVERSITARIO EN DIBUJO INDUSTRIAL,-,2,-,72412026,I71S1C79J2V2,I71S1C79J,2026I71S1C79J2V2,-,-,7241,#N/A,#N/A,-,4,,,,,,,#N/A,#N/A,#N/A,,2026-7241
2026-1340,1340,2026,2026-I71S1C141J1V1,INGENIERIA EN BIOTECNOLOGIA,-,1,-,13402026,I71S1C141J1V1,I71S1C141J,2026I71S1C141J1V1,-,-,1340,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-1340
2026-1341,1341,2026,2026-I71S1C34J1V1,INGENIERIA AMBIENTAL,-,1,-,13412026,I71S1C34J1V1,I71S1C34J,2026I71S1C34J1V1,-,-,1341,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-1341
2026-8119,8119,2026,2026-I71S1C67J1V1,MEDICINA,-,1,-,81192026,I71S1C67J1V1,I71S1C67J,2026I71S1C67J1V1,-,-,8119,#N/A,#N/A,-,14,,,,,,,#N/A,#N/A,#N/A,,2026-8119
2026-4609,4609,2026,2026-I71S1C39J1V1,ANALISTA EN COMPUTACION CIENTIFICA / LICENCIATURA EN CIENCIA DE LA COMPUTACION,-,-,-,-,I71S1C39J1V1,I71S1C39J,-,-,-,4609,#N/A,#N/A,-,-,,,,,,,#N/A,#N/A,#N/A,,2026-4609
2026-1357,1357,2026,2026-I71S1C29J1V1,INGENIERIA DE EJECUCION EN MINAS,-,1,-,13572026,I71S1C29J1V1,I71S1C29J,2026I71S1C29J1V1,-,-,1357,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-1357
2026-5121,5121,2026,2026-I71S1C71J1V1,PSICOLOGIA / LICENCIATURA EN PSICOLOGIA,-,-,-,-,I71S1C71J1V1,I71S1C71J,-,-,-,5121,#N/A,#N/A,-,-,,,,,,,#N/A,#N/A,#N/A,,2026-5121
2026-6443,6443,2026,2026-I71S1C146J1V1,PEDAGOGIA EN EDUCACION GENERAL BASICA / LICENCIATURA EN EDUCACION,-,1,-,64432026,I71S1C146J1V1,I71S1C146J,2026I71S1C146J1V1,-,-,6443,#N/A,#N/A,-,9,,,,,,,#N/A,#N/A,#N/A,,2026-6443
2026-5210,5210,2026,2026-I71S1C3J1V1,ARQUITECTURA,-,1,-,52102026,I71S1C3J1V1,I71S1C3J,2026I71S1C3J1V1,-,-,5210,#N/A,#N/A,-,12,,,,,,,#N/A,#N/A,#N/A,,2026-5210
2026-1443,1443,2026,2026-I71S1C780J1V1,INGENIERIA CIVIL MECATRONICA,-,1,-,14432026,I71S1C780J1V1,I71S1C780J,2026I71S1C780J1V1,-,-,1443,#N/A,#N/A,-,11,,,,,,,#N/A,#N/A,#N/A,,2026-1443
2026-1367,1367,2026,2026-I71S1C17J1V1,INGENIERIA CIVIL EN MINAS,-,1,-,13672026,I71S1C17J1V1,I71S1C17J,2026I71S1C17J1V1,-,-,1367,#N/A,#N/A,-,12,,,,,,,#N/A,#N/A,#N/A,,2026-1367
2026-5111,5111,2026,2026-I71S1C69J1V2,PERIODISMO / LICENCIATURA EN COMUNICACION SOCIAL,-,1,-,51112026,I71S1C69J1V2,I71S1C69J,2026I71S1C69J1V2,-,-,5111,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-5111
2026-6849,6849,2026,2026-I71S1C70J2V1,PROGRAMA ESPECIAL DE REGULARIZACION DE TITULO DE PROFESOR DE ESTADO PARA LA EDUCACION TECNICO PROFESIONAL,-,2,-,68492026,I71S1C70J2V1,I71S1C70J,2026I71S1C70J2V1,-,-,6849,#N/A,#N/A,-,5,,,,,,,#N/A,#N/A,#N/A,,2026-6849
2026-9810,9810,2026,2026-I71S1C176J2V1,PLAN ESPECIAL TECNICO EN PREVENCION Y REHABILITACION DE PERSONAS CON DEPENDENCIA A DROGAS,-,2,-,98102026,I71S1C176J2V1,I71S1C176J,2026I71S1C176J2V1,-,-,9810,#N/A,#N/A,-,4,,,,,,,#N/A,#N/A,#N/A,,2026-9810
2026-1889,1889,2026,2026-I71S1C201J2V2,PLAN ESPECIAL INGENIERIA DE EJECUCION EN QUIMICA,-,2,-,18892026,I71S1C201J2V2,I71S1C201J,2026I71S1C201J2V2,-,-,1889,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-1889
2026-6434,6434,2026,2026-I71S1C149J1V1,PEDAGOGIA EN HISTORIA Y CIENCIAS SOCIALES / LICENCIATURA EN EDUCACION EN HISTORIA Y CIENCIAS SOCIALES,-,-,-,-,I71S1C149J1V1,I71S1C149J,-,-,-,6434,#N/A,#N/A,-,-,,,,,,,#N/A,#N/A,#N/A,,2026-6434
2026-1974,1974,2026,2026-I71S1C120J2V1,PLAN ESPECIAL INGENIERIA CIVIL INDUSTRIAL,-,2,-,19742026,I71S1C120J2V1,I71S1C120J,2026I71S1C120J2V1,-,-,1974,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-1974
2026-1441,1441,2026,2026-I71S1C777J1V1,INGENIERIA CIVIL EN AMBIENTE,-,1,-,14412026,I71S1C777J1V1,I71S1C777J,2026I71S1C777J1V1,-,-,1441,#N/A,#N/A,-,11,,,,,,,#N/A,#N/A,#N/A,,2026-1441
2026-6529,6529,2026,2026-I71S1C46J1V1,LICENCIATURA EN LINGÃœISTICA APLICADA A LA TRADUCCION MENCION INGLES-JAPONES O INGLES-PORTUGUES / TRADUCTOR INGLES-JAPONES O INGLES-PORTUGUES,-,1,-,65292026,I71S1C46J1V1,I71S1C46J,2026I71S1C46J1V1,-,-,6529,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-6529
2026-1023,1023,2026,2026-I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,-,2,-,10232026,I71S1C90J2V1,I71S1C90J,2026I71S1C90J2V1,-,-,1023,#N/A,#N/A,-,7,,,,,,,#N/A,#N/A,#N/A,,2026-1023
2026-1781,1781,2026,2026-I71S1C125J2V1,PLAN ESPECIAL INGENIERIA DE EJECUCION EN ELECTRICIDAD,-,2,-,17812026,I71S1C125J2V1,I71S1C125J,2026I71S1C125J2V1,-,-,1781,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-1781
2026-1369,1369,2026,2026-I71S1C22J1V1,INGENIERIA CIVIL EN QUIMICA,-,1,-,13692026,I71S1C22J1V1,I71S1C22J,2026I71S1C22J1V1,-,-,1369,#N/A,#N/A,-,12,,,,,,,#N/A,#N/A,#N/A,,2026-1369
2026-3513,3513,2026,2026-I71S1C133J2V2,PLAN ESPECIAL INGENIERIA COMERCIAL,-,2,-,35132026,I71S1C133J2V2,I71S1C133J,2026I71S1C133J2V2,-,-,3513,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-3513
2026-3613,3613,2026,2026-I71S1C152J2V1,CONTADOR PUBLICO Y AUDITOR,-,2,-,36132026,I71S1C152J2V1,I71S1C152J,2026I71S1C152J2V1,-,-,3613,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-3613
2026-1366,1366,2026,2026-I71S1C21J1V1,INGENIERIA CIVIL EN METALURGIA,-,1,-,13662026,I71S1C21J1V1,I71S1C21J,2026I71S1C21J1V1,-,-,1366,#N/A,#N/A,-,12,,,,,,,#N/A,#N/A,#N/A,,2026-1366
2026-1365,1365,2026,2026-I71S1C20J1V1,INGENIERIA CIVIL EN MECANICA,-,1,-,13652026,I71S1C20J1V1,I71S1C20J,2026I71S1C20J1V1,-,-,1365,#N/A,#N/A,-,12,,,,,,,#N/A,#N/A,#N/A,,2026-1365
2026-8118,8118,2026,2026-I71S1C68J1V1,OBSTETRICIA Y PUERICULTURA,-,1,-,81182026,I71S1C68J1V1,I71S1C68J,2026I71S1C68J1V1,-,-,8118,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-8118
2026-1361,1361,2026,2026-I71S1C14J1V1,INGENIERIA CIVIL EN ELECTRICIDAD,-,1,-,13612026,I71S1C14J1V1,I71S1C14J,2026I71S1C14J1V1,-,-,1361,#N/A,#N/A,-,12,,,,,,,#N/A,#N/A,#N/A,,2026-1361
2026-1985,1985,2026,2026-I71S1C128J2V1,PLAN ESPECIAL INGENIERIA DE EJECUCION EN MECANICA,-,2,-,19852026,I71S1C128J2V1,I71S1C128J,2026I71S1C128J2V1,-,-,1985,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-1985
2026-1352,1352,2026,2026-I71S1C27J1V1,INGENIERIA DE EJECUCION EN GEOMENSURA,-,1,-,13522026,I71S1C27J1V1,I71S1C27J,2026I71S1C27J1V1,-,-,1352,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-1352
2026-5108,5108,2026,2026-I71S1C69J2V3,PERIODISMO,-,2,-,51082026,I71S1C69J2V3,I71S1C69J,2026I71S1C69J2V3,-,-,5108,#N/A,#N/A,-,7,,,,,,,#N/A,#N/A,#N/A,,2026-5108
2026-1368,1368,2026,2026-I71S1C18J1V1,INGENIERIA CIVIL EN OBRAS CIVILES,-,1,-,13682026,I71S1C18J1V1,I71S1C18J,2026I71S1C18J1V1,-,-,1368,#N/A,#N/A,-,12,,,,,,,#N/A,#N/A,#N/A,,2026-1368
2026-1470,1470,2026,2026-I71S1C120J4V1,PLAN ESPECIAL INGENIERIA CIVIL INDUSTRIAL,-,4,-,14702026,I71S1C120J4V1,I71S1C120J,2026I71S1C120J4V1,-,-,1470,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-1470
2026-1363,1363,2026,2026-I71S1C16J1V1,INGENIERIA CIVIL EN INFORMATICA,-,1,-,13632026,I71S1C16J1V1,I71S1C16J,2026I71S1C16J1V1,-,-,1363,#N/A,#N/A,-,12,,,,,,,#N/A,#N/A,#N/A,,2026-1363
2026-4111,4111,2026,2026-I71S1C5J1V1,BIOQUIMICA Y LICENCIATURA EN BIOQUIMICA,-,1,-,41112026,I71S1C5J1V1,I71S1C5J,2026I71S1C5J1V1,-,-,4111,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-4111
2026-1975,1975,2026,2026-I71S1C121J2V1,PLAN ESPECIAL INGENIERIA CIVIL EN MECANICA,-,2,-,19752026,I71S1C121J2V1,I71S1C121J,2026I71S1C121J2V1,-,-,1975,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-1975
2026-1359,1359,2026,2026-I71S1C30J1V1,INGENIERIA DE EJECUCION EN QUIMICA,-,1,-,13592026,I71S1C30J1V1,I71S1C30J,2026I71S1C30J1V1,-,-,1359,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-1359
2026-1349,1349,2026,2026-I71S1C35J1V1,"INGENIERIA DE EJECUCION EN CLIMATIZACION (CALEFACCION, REFRIGERACION Y AIRE ACONDICIONADO)",-,1,-,13492026,I71S1C35J1V1,I71S1C35J,2026I71S1C35J1V1,-,-,1349,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-1349
2026-8114,8114,2026,2026-I71S1C395J1V2,PEDAGOGIA EN EDUCACION FISICA,-,1,-,81142026,I71S1C395J1V2,I71S1C395J,2026I71S1C395J1V2,-,-,8114,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-8114
2026-6634,6634,2026,2026-I71S1C149J1V1,PEDAGOGIA EN HISTORIA Y CIENCIAS SOCIALES / LICENCIATURA EN EDUCACION EN HISTORIA Y CIENCIAS SOCIALES,-,1,-,66342026,I71S1C149J1V1,I71S1C149J,2026I71S1C149J1V1,-,-,6634,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-6634
2026-6435,6435,2026,2026-I71S1C43J1V1,PEDAGOGIA EN INGLES,-,1,-,64352026,I71S1C43J1V1,I71S1C43J,2026I71S1C43J1V1,-,-,6435,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-6435
2026-5222,5222,2026,2026-I71S1C71J1V1,PSICOLOGIA / LICENCIATURA EN PSICOLOGIA,-,1,-,52222026,I71S1C71J1V1,I71S1C71J,2026I71S1C71J1V1,-,-,5222,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-5222
2026-6447,6447,2026,2026-I71S1C142J1V1,LICENCIATURA EN ESTUDIOS INTERNACIONALES / ANALISTA EN POLITICAS Y ASUNTOS INTERNACIONALES,-,1,-,64472026,I71S1C142J1V1,I71S1C142J,2026I71S1C142J1V1,-,-,6447,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-6447
2026-4800,4800,2026,2026-I71S1C38J1V1,INGENIERIA FISICA,-,1,-,48002026,I71S1C38J1V1,I71S1C38J,2026I71S1C38J1V1,-,-,4800,#N/A,#N/A,-,12,,,,,,,#N/A,#N/A,#N/A,,2026-4800
2026-4401,4401,2026,2026-I71S1C413J1V1,QUIMICA Y FARMACIA,-,1,-,44012026,I71S1C413J1V1,I71S1C413J,2026I71S1C413J1V1,-,-,4401,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-4401
2026-5501,5501,2026,2026-I71S1C572J1V1,DERECHO,-,1,-,55012026,I71S1C572J1V1,I71S1C572J,2026I71S1C572J1V1,-,-,5501,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-5501
2026-1442,1442,2026,2026-I71S1C781J1V1,INGENIERIA CIVIL EN TELEMATICA,-,1,-,14422026,I71S1C781J1V1,I71S1C781J,2026I71S1C781J1V1,-,-,1442,#N/A,#N/A,-,11,,,,,,,#N/A,#N/A,#N/A,,2026-1442
2026-4602,4602,2026,2026-I71S1C39J1V1,ANALISTA EN COMPUTACION CIENTIFICA / LICENCIATURA EN CIENCIA DE LA COMPUTACION,-,1,-,46022026,I71S1C39J1V1,I71S1C39J,2026I71S1C39J1V1,-,-,4602,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-4602
2026-7841,7841,2026,2026-I71S1C635J2V2,PLAN ESPECIAL DE DISEÃ‘O INDUSTRIAL,-,2,-,78412026,I71S1C635J2V2,I71S1C635J,2026I71S1C635J2V2,-,-,7841,#N/A,#N/A,-,4,,,,,,,#N/A,#N/A,#N/A,,2026-7841
2026-1440,1440,2026,2026-I71S1C779J1V1,INGENIERIA CIVIL EN BIOTECNOLOGIA,-,1,-,14402026,I71S1C779J1V1,I71S1C779J,2026I71S1C779J1V1,-,-,1440,#N/A,#N/A,-,11,,,,,,,#N/A,#N/A,#N/A,,2026-1440
2026-1467,1467,2026,2026-I71S1C17J1V2,INGENIERIA CIVIL EN MINAS,-,1,-,14672026,I71S1C17J1V2,I71S1C17J,2026I71S1C17J1V2,-,-,1467,#N/A,#N/A,-,11,,,,,,,#N/A,#N/A,#N/A,,2026-1467
2026-4441,4441,2026,2026-I71S1C73J1V1,QUIMICA Y LICENCIATURA EN QUIMICA,-,1,-,44412026,I71S1C73J1V1,I71S1C73J,2026I71S1C73J1V1,-,-,4441,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-4441
2026-6635,6635,2026,2026-I71S1C396J1V3,LICENCIATURA EN HISTORIA,-,1,-,66352026,I71S1C396J1V3,I71S1C396J,2026I71S1C396J1V3,-,-,6635,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-6635
2026-3712,3712,2026,2026-I71S1C2J2V2,PLAN ESPECIAL ADMINISTRACION PUBLICA,-,2,-,37122026,I71S1C2J2V2,I71S1C2J,2026I71S1C2J2V2,-,-,3712,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-3712
2026-1977,1977,2026,2026-I71S1C122J2V1,PLAN ESPECIAL INGENIERIA CIVIL EN MINAS,-,2,-,19772026,I71S1C122J2V1,I71S1C122J,2026I71S1C122J2V1,-,-,1977,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-1977
2026-1890,1890,2026,2026-I71S1C201J2V2,PLAN ESPECIAL INGENIERIA DE EJECUCION EN QUIMICA,-,2,-,18902026,I71S1C201J2V2,I71S1C201J,2026I71S1C201J2V2,-,-,1890,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-1890
2026-6966,6966,2026,2026-I71S1C452J1V1,TECNICO UNIVERSITARIO EN PUBLICIDAD,-,-,-,-,I71S1C452J1V1,I71S1C452J,-,-,-,6966,#N/A,#N/A,-,-,,,,,,,#N/A,#N/A,#N/A,,2026-6966
2026-6543,6543,2026,2026-I71S1C146J1V2,PEDAGOGIA EN EDUCACION GENERAL BASICA / LICENCIATURA EN EDUCACION,-,1,-,65432026,I71S1C146J1V2,I71S1C146J,2026I71S1C146J1V2,-,-,6543,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-6543
2026-5107,5107,2026,2026-I71S1C137J2V1,PROGRAMA ESPECIAL DE PERIODISMO / LICENCIATURA EN COMUNICACION SOCIAL,-,2,-,51072026,I71S1C137J2V1,I71S1C137J,2026I71S1C137J2V1,-,-,5107,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-5107
2026-3605,3605,2026,2026-I71S1C6J1V1,CONTADOR PUBLICO Y AUDITOR,-,-,-,-,I71S1C6J1V1,I71S1C6J,-,-,-,3605,#N/A,#N/A,-,-,,,,,,,#N/A,#N/A,#N/A,,2026-3605
2026-1883,1883,2026,2026-I71S1C124J2V1,PLAN ESPECIAL INGENIERIA DE EJECUCION EN COMPUTACION E INFORMATICA,-,2,-,18832026,I71S1C124J2V1,I71S1C124J,2026I71S1C124J2V1,-,-,1883,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-1883
2026-3612,3612,2026,2026-I71S1C6J2V1,PLAN ESPECIAL CONTADOR PUBLICO Y AUDITOR,-,2,-,36122026,I71S1C6J2V1,I71S1C6J,2026I71S1C6J2V1,-,-,3612,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-3612
2026-1268,1268,2026,2026-I71S1C156J2V3,PLAN ESPECIAL INGENIERIA CIVIL EN OBRAS CIVILES,-,2,-,12682026,I71S1C156J2V3,I71S1C156J,2026I71S1C156J2V3,-,-,1268,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-1268
2026-1771,1771,2026,2026-I71S1C119J2V2,PLAN ESPECIAL INGENIERIA CIVIL EN ELECTRICIDAD,-,2,-,17712026,I71S1C119J2V2,I71S1C119J,2026I71S1C119J2V2,-,-,1771,#N/A,#N/A,-,9,,,,,,,#N/A,#N/A,#N/A,,2026-1771
2026-1362,1362,2026,2026-I71S1C15J1V1,INGENIERIA CIVIL EN GEOGRAFIA,-,1,-,13622026,I71S1C15J1V1,I71S1C15J,2026I71S1C15J1V1,-,-,1362,#N/A,#N/A,-,12,,,,,,,#N/A,#N/A,#N/A,,2026-1362
2026-1022,1022,2026,2026-I71S1C90J2V1,PLAN ESPECIAL CONSTRUCCION CIVIL,-,2,-,10222026,I71S1C90J2V1,I71S1C90J,2026I71S1C90J2V1,-,-,1022,#N/A,#N/A,-,7,,,,,,,#N/A,#N/A,#N/A,,2026-1022
2026-1741,1741,2026,2026-I71S1C777J1V1,INGENIERIA CIVIL EN AMBIENTE,-,2,-,17412026,I71S1C777J1V1,I71S1C777J,2026I71S1C777J2V2,-,-,1741,#N/A,#N/A,-,5,,,,,,,#N/A,#N/A,#N/A,,2026-1741
2026-1873,1873,2026,2026-I71S1C154J2V2,PLAN ESPECIAL INGENIERIA CIVIL EN INFORMATICA,-,2,-,18732026,I71S1C154J2V2,I71S1C154J,2026I71S1C154J2V2,-,-,1873,#N/A,#N/A,-,8,,,,,,,#N/A,#N/A,#N/A,,2026-1873
2026-7949,7949,2026,2026-I71S1C172J2V1,PLAN ESPECIAL TECNOLOGIA EN ADMINISTRACION DE PERSONAL,-,2,-,79492026,I71S1C172J2V1,I71S1C172J,2026I71S1C172J2V1,-,-,7949,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-7949
2026-6968,6968,2026,2026-I71S1C72J1V1,PUBLICIDAD,-,-,-,-,I71S1C72J1V1,I71S1C72J,-,-,-,6968,#N/A,#N/A,-,-,,,,,,,#N/A,#N/A,#N/A,,2026-6968
2026-1471,1471,2026,2026-I71S1C127J4V1,PLAN ESPECIAL INGENIERIA DE EJECUCION INDUSTRIAL,-,4,-,14712026,I71S1C127J4V1,I71S1C127J,2026I71S1C127J4V1,-,-,1471,#N/A,#N/A,-,7,,,,,,,#N/A,#N/A,#N/A,,2026-1471
2026-1867,1867,2026,2026-I71S1C17J1V1,INGENIERIA CIVIL EN MINAS,-,1,-,18672026,I71S1C17J1V1,I71S1C17J,2026I71S1C17J1V1,-,-,1867,#N/A,#N/A,-,12,,,,,,,#N/A,#N/A,#N/A,,2026-1867
2026-7076,7076,2026,2026-I71S1C447J2V1,PLAN ESPECIAL ADMINISTRACION INDUSTRIAL,-,2,-,70762026,I71S1C447J2V1,I71S1C447J,2026I71S1C447J2V1,-,-,7076,#N/A,#N/A,-,3,,,,,,,#N/A,#N/A,#N/A,,2026-7076
2026-6528,6528,2026,2026-I71S1C45J1V1,PEDAGOGIA EN FILOSOFIA,-,1,-,65282026,I71S1C45J1V1,I71S1C45J,2026I71S1C45J1V1,-,-,6528,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-6528
2026-6446,6446,2026,2026-I71S1C142J1V1,LICENCIATURA EN ESTUDIOS INTERNACIONALES / ANALISTA EN POLITICAS Y ASUNTOS INTERNACIONALES,-,-,-,-,I71S1C142J1V1,I71S1C142J,-,-,-,6446,#N/A,#N/A,-,-,,,,,,,#N/A,#N/A,#N/A,,2026-6446
2026-1791,1791,2026,2026-I71S1C125J2V1,PLAN ESPECIAL INGENIERIA DE EJECUCION EN ELECTRICIDAD,-,2,-,17912026,I71S1C125J2V1,I71S1C125J,2026I71S1C125J2V1,-,-,1791,#N/A,#N/A,-,6,,,,,,,#N/A,#N/A,#N/A,,2026-1791
2026-3701,3701,2026,2026-I71S1C2J1V1,ADMINISTRACION PUBLICA,-,1,-,37012026,I71S1C2J1V1,I71S1C2J,2026I71S1C2J1V1,-,-,3701,#N/A,#N/A,-,10,,,,,,,#N/A,#N/A,#N/A,,2026-3701
2026-6331,6331,2026,2026-I71S1C40J1V1,PEDAGOGIA EN CASTELLANO / LICENCIATURA EN EDUCACION EN CASTELLANO,-,-,-,-,I71S1C40J1V1,I71S1C40J,-,-,-,6331,#N/A,#N/A,-,-,,,,,,,#N/A,#N/A,#N/A,,2026-6331
